trial_nb	singe	session	choice	condition
46	7	8	0	1
47	7	8	0	1
48	7	8	0	1
49	7	8	0	1
50	7	8	0	1
51	7	8	0	1
52	7	8	0	1
53	7	8	0	1
54	7	8	0	1
55	7	8	0	1
56	7	8	0	1
57	7	8	0	1
58	7	8	0	1
59	7	8	0	1
60	7	8	0	1
61	7	8	0	1
62	7	8	0	1
63	7	8	0	1
64	7	8	0	1
65	7	8	0	1
66	7	8	0	1
67	7	8	0	1
68	7	8	0	1
69	7	8	0	1
70	7	8	0	1
71	7	8	0	1
72	7	8	0	1
73	7	8	0	1
74	7	8	0	1
75	7	8	0	1
76	7	8	0	1
77	7	8	0	1
78	7	8	0	1
79	7	8	0	1
80	7	8	0	1
81	7	8	0	1
82	7	8	0	1
83	7	8	0	1
84	7	8	0	1
85	7	8	0	1
86	7	8	0	1
87	7	8	0	1
88	7	8	0	1
89	7	8	0	1
90	7	8	0	1
91	7	8	0	1
92	7	8	0	1
93	7	8	0	1
94	7	8	0	1
95	7	8	0	1
96	7	8	0	1
97	7	8	0	1
98	7	8	0	1
99	7	8	0	1
100	7	8	0	1
1	7	9	6	0
2	7	9	7	0
3	7	9	1213	0
4	7	9	8	0
5	7	9	2	0
6	7	9	3	0
7	7	9	-6	0
8	7	9	1100	0
9	7	9	-13	0
10	7	9	17	0
11	7	9	11	0
12	7	9	14	0
13	7	9	18	0
14	7	9	14	0
15	7	9	9	0
16	7	9	4	0
17	7	9	10	0
18	7	9	100	0
19	7	9	-17	0
20	7	9	16	0
21	7	9	22	0
22	7	9	21	0
23	7	9	1	0
24	7	9	23	0
25	7	9	15	0
26	7	9	5	0
27	7	9	0	0
28	7	9	0	0
29	7	9	0	0
30	7	9	0	0
31	7	9	0	0
32	7	9	0	0
33	7	9	0	0
34	7	9	0	0
35	7	9	0	0
36	7	9	0	0
37	7	9	0	0
38	7	9	0	0
39	7	9	0	0
40	7	9	0	0
41	7	9	0	0
42	7	9	0	0
43	7	9	0	0
44	7	9	0	0
45	7	9	0	0
46	7	9	0	0
47	7	9	0	0
48	7	9	0	0
49	7	9	0	0
50	7	9	0	0
51	7	9	0	0
52	7	9	0	0
53	7	9	0	0
54	7	9	0	0
55	7	9	0	0
56	7	9	0	0
57	7	9	0	0
58	7	9	0	0
59	7	9	0	0
60	7	9	0	0
61	7	9	0	0
62	7	9	0	0
63	7	9	0	0
64	7	9	0	0
65	7	9	0	0
66	7	9	0	0
67	7	9	0	0
68	7	9	0	0
69	7	9	0	0
70	7	9	0	0
71	7	9	0	0
72	7	9	0	0
73	7	9	0	0
74	7	9	0	0
75	7	9	0	0
76	7	9	0	0
77	7	9	0	0
78	7	9	0	0
79	7	9	0	0
80	7	9	0	0
81	7	9	0	0
82	7	9	0	0
83	7	9	0	0
84	7	9	0	0
85	7	9	0	0
86	7	9	0	0
87	7	9	0	0
88	7	9	0	0
89	7	9	0	0
90	7	9	0	0
91	7	9	0	0
92	7	9	0	0
93	7	9	0	0
94	7	9	0	0
95	7	9	0	0
96	7	9	0	0
97	7	9	0	0
98	7	9	0	0
99	7	9	0	0
100	7	9	0	0
1	7	10	12	0
2	7	10	1300	0
3	7	10	14	0
4	7	10	-14	0
5	7	10	2000	0
6	7	10	8	0
7	7	10	9	0
8	7	10	17	0
9	7	10	16	0
10	7	10	3	0
11	7	10	-8	0
12	7	10	200	0
13	7	10	700	0
14	7	10	-6	0
15	7	10	200	0
16	7	10	7	0
17	7	10	2	0
18	7	10	-6	0
19	7	10	-7	0
20	7	10	1	0
21	7	10	-3	0
22	7	10	2	0
23	7	10	4	0
24	7	10	2000	0
25	7	10	21	0
26	7	10	20	0
27	7	10	5	0
28	7	10	-4	0
29	7	10	-3	0
30	7	10	-2	0
31	7	10	-1	0
32	7	10	0	0
33	7	10	0	0
34	7	10	0	0
35	7	10	0	0
36	7	10	0	0
37	7	10	0	0
38	7	10	0	0
39	7	10	0	0
40	7	10	0	0
41	7	10	0	0
42	7	10	0	0
43	7	10	0	0
44	7	10	0	0
45	7	10	0	0
46	7	10	0	0
47	7	10	0	0
48	7	10	0	0
49	7	10	0	0
50	7	10	0	0
51	7	10	0	0
52	7	10	0	0
53	7	10	0	0
54	7	10	0	0
55	7	10	0	0
56	7	10	0	0
57	7	10	0	0
58	7	10	0	0
59	7	10	0	0
60	7	10	0	0
61	7	10	0	0
62	7	10	0	0
63	7	10	0	0
64	7	10	0	0
65	7	10	0	0
66	7	10	0	0
67	7	10	0	0
68	7	10	0	0
69	7	10	0	0
70	7	10	0	0
71	7	10	0	0
72	7	10	0	0
73	7	10	0	0
74	7	10	0	0
75	7	10	0	0
76	7	10	0	0
77	7	10	0	0
78	7	10	0	0
79	7	10	0	0
80	7	10	0	0
81	7	10	0	0
82	7	10	0	0
83	7	10	0	0
84	7	10	0	0
85	7	10	0	0
86	7	10	0	0
87	7	10	0	0
88	7	10	0	0
89	7	10	0	0
90	7	10	0	0
91	7	10	0	0
92	7	10	0	0
93	7	10	0	0
94	7	10	0	0
95	7	10	0	0
96	7	10	0	0
97	7	10	0	0
98	7	10	0	0
99	7	10	0	0
100	7	10	0	0
1	7	11	11	1
2	7	11	8	1
3	7	11	4	1
4	7	11	9	1
5	7	11	3	1
6	7	11	7	1
7	7	11	2	1
8	7	11	1	1
9	7	11	6	1
10	7	11	1500	1
11	7	11	10	1
12	7	11	5	1
13	7	11	-4	1
14	7	11	-10	1
15	7	11	-5	1
16	7	11	0	1
17	7	11	0	1
18	7	11	0	1
19	7	11	0	1
20	7	11	0	1
21	7	11	0	1
22	7	11	0	1
23	7	11	0	1
24	7	11	0	1
25	7	11	0	1
26	7	11	0	1
27	7	11	0	1
28	7	11	0	1
29	7	11	0	1
30	7	11	0	1
31	7	11	0	1
32	7	11	0	1
33	7	11	0	1
34	7	11	0	1
35	7	11	0	1
36	7	11	0	1
37	7	11	0	1
38	7	11	0	1
39	7	11	0	1
40	7	11	0	1
41	7	11	0	1
42	7	11	0	1
43	7	11	0	1
44	7	11	0	1
45	7	11	0	1
46	7	11	0	1
47	7	11	0	1
48	7	11	0	1
49	7	11	0	1
50	7	11	0	1
51	7	11	0	1
52	7	11	0	1
53	7	11	0	1
54	7	11	0	1
55	7	11	0	1
56	7	11	0	1
57	7	11	0	1
58	7	11	0	1
59	7	11	0	1
60	7	11	0	1
61	7	11	0	1
62	7	11	0	1
63	7	11	0	1
64	7	11	0	1
65	7	11	0	1
66	7	11	0	1
67	7	11	0	1
68	7	11	0	1
69	7	11	0	1
70	7	11	0	1
71	7	11	0	1
72	7	11	0	1
73	7	11	0	1
74	7	11	0	1
75	7	11	0	1
76	7	11	0	1
77	7	11	0	1
78	7	11	0	1
79	7	11	0	1
80	7	11	0	1
81	7	11	0	1
82	7	11	0	1
83	7	11	0	1
84	7	11	0	1
85	7	11	0	1
86	7	11	0	1
87	7	11	0	1
88	7	11	0	1
89	7	11	0	1
90	7	11	0	1
91	7	11	0	1
92	7	11	0	1
93	7	11	0	1
94	7	11	0	1
95	7	11	0	1
96	7	11	0	1
97	7	11	0	1
98	7	11	0	1
99	7	11	0	1
100	7	11	0	1
1	7	12.2	17	1
2	7	12.2	13	1
3	7	12.2	-17	1
4	7	12.2	12	1
5	7	12.2	900	1
6	7	12.2	14	1
7	7	12.2	9	1
8	7	12.2	8	1
9	7	12.2	7	1
10	7	12.2	-12	1
11	7	12.2	6	1
12	7	12.2	4	1
13	7	12.2	3	1
14	7	12.2	5	1
15	7	12.2	200	1
16	7	12.2	100	1
17	7	12.2	0	1
18	7	12.2	0	1
19	7	12.2	0	1
20	7	12.2	0	1
21	7	12.2	0	1
22	7	12.2	0	1
23	7	12.2	0	1
24	7	12.2	0	1
25	7	12.2	0	1
26	7	12.2	0	1
27	7	12.2	0	1
28	7	12.2	0	1
29	7	12.2	0	1
30	7	12.2	0	1
31	7	12.2	0	1
32	7	12.2	0	1
33	7	12.2	0	1
34	7	12.2	0	1
35	7	12.2	0	1
36	7	12.2	0	1
37	7	12.2	0	1
38	7	12.2	0	1
39	7	12.2	0	1
40	7	12.2	0	1
41	7	12.2	0	1
42	7	12.2	0	1
43	7	12.2	0	1
44	7	12.2	0	1
45	7	12.2	0	1
46	7	12.2	0	1
47	7	12.2	0	1
48	7	12.2	0	1
49	7	12.2	0	1
50	7	12.2	0	1
51	7	12.2	0	1
52	7	12.2	0	1
53	7	12.2	0	1
54	7	12.2	0	1
55	7	12.2	0	1
56	7	12.2	0	1
57	7	12.2	0	1
58	7	12.2	0	1
59	7	12.2	0	1
60	7	12.2	0	1
61	7	12.2	0	1
62	7	12.2	0	1
63	7	12.2	0	1
64	7	12.2	0	1
65	7	12.2	0	1
66	7	12.2	0	1
67	7	12.2	0	1
68	7	12.2	0	1
69	7	12.2	0	1
70	7	12.2	0	1
71	7	12.2	0	1
72	7	12.2	0	1
73	7	12.2	0	1
74	7	12.2	0	1
75	7	12.2	0	1
76	7	12.2	0	1
77	7	12.2	0	1
78	7	12.2	0	1
79	7	12.2	0	1
80	7	12.2	0	1
81	7	12.2	0	1
82	7	12.2	0	1
83	7	12.2	0	1
84	7	12.2	0	1
85	7	12.2	0	1
86	7	12.2	0	1
87	7	12.2	0	1
88	7	12.2	0	1
89	7	12.2	0	1
90	7	12.2	0	1
91	7	12.2	0	1
92	7	12.2	0	1
93	7	12.2	0	1
94	7	12.2	0	1
95	7	12.2	0	1
96	7	12.2	0	1
97	7	12.2	0	1
98	7	12.2	0	1
99	7	12.2	0	1
100	7	12.2	0	1
1	7	13.1	13	1
2	7	13.1	9	1
3	7	13.1	5	1
4	7	13.1	-9	1
5	7	13.1	8	1
6	7	13.1	12	1
7	7	13.1	-8	1
8	7	13.1	7	1
9	7	13.1	3	1
10	7	13.1	2	1
11	7	13.1	10	1
12	7	13.1	4	1
13	7	13.1	-3	1
14	7	13.1	-4	1
15	7	13.1	-3	1
16	7	13.1	-4	1
17	7	13.1	-5	1
18	7	13.1	11	1
19	7	13.1	-11	1
20	7	13.1	1	1
21	7	13.1	-10	1
22	7	13.1	-9	1
23	7	13.1	1500	1
24	7	13.1	14	1
25	7	13.1	-13	1
26	7	13.1	-14	1
27	7	13.1	0	1
28	7	13.1	0	1
29	7	13.1	0	1
30	7	13.1	0	1
31	7	13.1	0	1
32	7	13.1	0	1
33	7	13.1	0	1
34	7	13.1	0	1
35	7	13.1	0	1
36	7	13.1	0	1
37	7	13.1	0	1
38	7	13.1	0	1
39	7	13.1	0	1
40	7	13.1	0	1
41	7	13.1	0	1
42	7	13.1	0	1
43	7	13.1	0	1
44	7	13.1	0	1
45	7	13.1	0	1
46	7	13.1	0	1
47	7	13.1	0	1
48	7	13.1	0	1
49	7	13.1	0	1
50	7	13.1	0	1
51	7	13.1	0	1
52	7	13.1	0	1
53	7	13.1	0	1
54	7	13.1	0	1
55	7	13.1	0	1
56	7	13.1	0	1
57	7	13.1	0	1
58	7	13.1	0	1
59	7	13.1	0	1
60	7	13.1	0	1
61	7	13.1	0	1
62	7	13.1	0	1
63	7	13.1	0	1
64	7	13.1	0	1
65	7	13.1	0	1
66	7	13.1	0	1
67	7	13.1	0	1
68	7	13.1	0	1
69	7	13.1	0	1
70	7	13.1	0	1
71	7	13.1	0	1
72	7	13.1	0	1
73	7	13.1	0	1
74	7	13.1	0	1
75	7	13.1	0	1
76	7	13.1	0	1
77	7	13.1	0	1
78	7	13.1	0	1
79	7	13.1	0	1
80	7	13.1	0	1
81	7	13.1	0	1
82	7	13.1	0	1
83	7	13.1	0	1
84	7	13.1	0	1
85	7	13.1	0	1
86	7	13.1	0	1
87	7	13.1	0	1
88	7	13.1	0	1
89	7	13.1	0	1
90	7	13.1	0	1
91	7	13.1	0	1
92	7	13.1	0	1
93	7	13.1	0	1
94	7	13.1	0	1
95	7	13.1	0	1
96	7	13.1	0	1
97	7	13.1	0	1
98	7	13.1	0	1
99	7	13.1	0	1
100	7	13.1	0	1
1	7	14.2	14	1
2	7	14.2	1900	1
3	7	14.2	-14	1
4	7	14.2	13	1
5	7	14.2	700	1
6	7	14.2	2	1
7	7	14.2	500	1
8	7	14.2	4	1
9	7	14.2	-4	1
10	7	14.2	300	1
11	7	14.2	-2	1
12	7	14.2	6	1
13	7	14.2	15	1
14	7	14.2	10	1
15	7	14.2	5	1
16	7	14.2	9	1
17	7	14.2	8	1
18	7	14.2	3	1
19	7	14.2	-2	1
20	7	14.2	1	1
21	7	14.2	0	1
22	7	14.2	0	1
23	7	14.2	0	1
24	7	14.2	0	1
25	7	14.2	0	1
26	7	14.2	0	1
27	7	14.2	0	1
28	7	14.2	0	1
29	7	14.2	0	1
30	7	14.2	0	1
31	7	14.2	0	1
32	7	14.2	0	1
33	7	14.2	0	1
34	7	14.2	0	1
35	7	14.2	0	1
36	7	14.2	0	1
37	7	14.2	0	1
38	7	14.2	0	1
39	7	14.2	0	1
40	7	14.2	0	1
41	7	14.2	0	1
42	7	14.2	0	1
43	7	14.2	0	1
44	7	14.2	0	1
45	7	14.2	0	1
46	7	14.2	0	1
47	7	14.2	0	1
48	7	14.2	0	1
49	7	14.2	0	1
50	7	14.2	0	1
51	7	14.2	0	1
52	7	14.2	0	1
53	7	14.2	0	1
54	7	14.2	0	1
55	7	14.2	0	1
56	7	14.2	0	1
57	7	14.2	0	1
58	7	14.2	0	1
59	7	14.2	0	1
60	7	14.2	0	1
61	7	14.2	0	1
62	7	14.2	0	1
63	7	14.2	0	1
64	7	14.2	0	1
65	7	14.2	0	1
66	7	14.2	0	1
67	7	14.2	0	1
68	7	14.2	0	1
69	7	14.2	0	1
70	7	14.2	0	1
71	7	14.2	0	1
72	7	14.2	0	1
73	7	14.2	0	1
74	7	14.2	0	1
75	7	14.2	0	1
76	7	14.2	0	1
77	7	14.2	0	1
78	7	14.2	0	1
79	7	14.2	0	1
80	7	14.2	0	1
81	7	14.2	0	1
82	7	14.2	0	1
83	7	14.2	0	1
84	7	14.2	0	1
85	7	14.2	0	1
86	7	14.2	0	1
87	7	14.2	0	1
88	7	14.2	0	1
89	7	14.2	0	1
90	7	14.2	0	1
91	7	14.2	0	1
92	7	14.2	0	1
93	7	14.2	0	1
94	7	14.2	0	1
95	7	14.2	0	1
96	7	14.2	0	1
97	7	14.2	0	1
98	7	14.2	0	1
99	7	14.2	0	1
100	7	14.2	0	1
1	7	17.1	15	1
2	7	17.1	10	1
3	7	17.1	9	1
4	7	17.1	8	1
5	7	17.1	7	1
6	7	17.1	1600	1
7	7	17.1	100	1
8	7	17.1	200	1
9	7	17.1	300	1
10	7	17.1	5	1
11	7	17.1	-10	1
12	7	17.1	4	1
13	7	17.1	-9	1
14	7	17.1	14	1
15	7	17.1	-15	1
16	7	17.1	-10	1
17	7	17.1	-5	1
18	7	17.1	-4	1
19	7	17.1	3	1
20	7	17.1	-8	1
21	7	17.1	-7	1
22	7	17.1	600	1
23	7	17.1	0	1
24	7	17.1	0	1
25	7	17.1	0	1
26	7	17.1	0	1
27	7	17.1	0	1
28	7	17.1	0	1
29	7	17.1	0	1
30	7	17.1	0	1
31	7	17.1	0	1
32	7	17.1	0	1
33	7	17.1	0	1
34	7	17.1	0	1
35	7	17.1	0	1
36	7	17.1	0	1
37	7	17.1	0	1
38	7	17.1	0	1
39	7	17.1	0	1
40	7	17.1	0	1
41	7	17.1	0	1
42	7	17.1	0	1
43	7	17.1	0	1
44	7	17.1	0	1
45	7	17.1	0	1
46	7	17.1	0	1
47	7	17.1	0	1
48	7	17.1	0	1
49	7	17.1	0	1
50	7	17.1	0	1
51	7	17.1	0	1
52	7	17.1	0	1
53	7	17.1	0	1
54	7	17.1	0	1
55	7	17.1	0	1
56	7	17.1	0	1
57	7	17.1	0	1
58	7	17.1	0	1
59	7	17.1	0	1
60	7	17.1	0	1
61	7	17.1	0	1
62	7	17.1	0	1
63	7	17.1	0	1
64	7	17.1	0	1
65	7	17.1	0	1
66	7	17.1	0	1
67	7	17.1	0	1
68	7	17.1	0	1
69	7	17.1	0	1
70	7	17.1	0	1
71	7	17.1	0	1
72	7	17.1	0	1
73	7	17.1	0	1
74	7	17.1	0	1
75	7	17.1	0	1
76	7	17.1	0	1
77	7	17.1	0	1
78	7	17.1	0	1
79	7	17.1	0	1
80	7	17.1	0	1
81	7	17.1	0	1
82	7	17.1	0	1
83	7	17.1	0	1
84	7	17.1	0	1
85	7	17.1	0	1
86	7	17.1	0	1
87	7	17.1	0	1
88	7	17.1	0	1
89	7	17.1	0	1
90	7	17.1	0	1
91	7	17.1	0	1
92	7	17.1	0	1
93	7	17.1	0	1
94	7	17.1	0	1
95	7	17.1	0	1
96	7	17.1	0	1
97	7	17.1	0	1
98	7	17.1	0	1
99	7	17.1	0	1
100	7	17.1	0	1
1	7	17.2	13	1
2	7	17.2	9	1
3	7	17.2	800	1
4	7	17.2	999	1
5	7	17.2	11	1
6	7	17.2	-13	1
7	7	17.2	14	1
8	7	17.2	10	1
9	7	17.2	8	1
10	7	17.2	4	1
11	7	17.2	2	1
12	7	17.2	7	1
13	7	17.2	1	1
14	7	17.2	-11	1
15	7	17.2	12	1
16	7	17.2	2300	1
17	7	17.2	18	1
18	7	17.2	16	1
19	7	17.2	-4	1
20	7	17.2	2	1
21	7	17.2	19	1
22	7	17.2	20	1
23	7	17.2	-10	1
24	7	17.2	-9	1
25	7	17.2	-3	1
26	7	17.2	-7	1
27	7	17.2	22	1
28	7	17.2	24	1
29	7	17.2	17	1
30	7	17.2	-12	1
31	7	17.2	-13	1
32	7	17.2	-14	1
33	7	17.2	-19	1
34	7	17.2	2300	1
35	7	17.2	-14	1
36	7	17.2	15	1
37	7	17.2	-7	1
38	7	17.2	0	1
39	7	17.2	0	1
40	7	17.2	0	1
41	7	17.2	0	1
42	7	17.2	0	1
43	7	17.2	0	1
44	7	17.2	0	1
45	7	17.2	0	1
46	7	17.2	0	1
47	7	17.2	0	1
48	7	17.2	0	1
49	7	17.2	0	1
50	7	17.2	0	1
51	7	17.2	0	1
52	7	17.2	0	1
53	7	17.2	0	1
54	7	17.2	0	1
55	7	17.2	0	1
56	7	17.2	0	1
57	7	17.2	0	1
58	7	17.2	0	1
59	7	17.2	0	1
60	7	17.2	0	1
61	7	17.2	0	1
62	7	17.2	0	1
63	7	17.2	0	1
64	7	17.2	0	1
65	7	17.2	0	1
66	7	17.2	0	1
67	7	17.2	0	1
68	7	17.2	0	1
69	7	17.2	0	1
70	7	17.2	0	1
71	7	17.2	0	1
72	7	17.2	0	1
73	7	17.2	0	1
74	7	17.2	0	1
75	7	17.2	0	1
76	7	17.2	0	1
77	7	17.2	0	1
78	7	17.2	0	1
79	7	17.2	0	1
80	7	17.2	0	1
81	7	17.2	0	1
82	7	17.2	0	1
83	7	17.2	0	1
84	7	17.2	0	1
85	7	17.2	0	1
86	7	17.2	0	1
87	7	17.2	0	1
88	7	17.2	0	1
89	7	17.2	0	1
90	7	17.2	0	1
91	7	17.2	0	1
92	7	17.2	0	1
93	7	17.2	0	1
94	7	17.2	0	1
95	7	17.2	0	1
96	7	17.2	0	1
97	7	17.2	0	1
98	7	17.2	0	1
99	7	17.2	0	1
100	7	17.2	0	1
1	7	19	14	1
2	7	19	15	1
3	7	19	9	1
4	7	19	1300	1
5	7	19	12	1
6	7	19	1700	1
7	7	19	16	1
8	7	19	18	1
9	7	19	19	1
10	7	19	-9	1
11	7	19	-14	1
12	7	19	13	1
13	7	19	8	1
14	7	19	3	1
15	7	19	2	1
16	7	19	7	1
17	7	19	-16	1
18	7	19	11	1
19	7	19	6	1
20	7	19	1	1
21	7	19	-2	1
22	7	19	-3	1
23	7	19	4	1
24	7	19	-15	1
25	7	19	-19	1
26	7	19	20	1
27	7	19	-19	1
28	7	19	-1	1
29	7	19	-2	1
30	7	19	-12	1
31	7	19	-8	1
32	7	19	17	1
33	7	19	2100	1
34	7	19	-17	1
35	7	19	22	1
36	7	19	-16	1
37	7	19	-17	1
38	7	19	-18	1
39	7	19	10	1
40	7	19	-4	1
41	7	19	-9	1
42	7	19	-10	1
43	7	19	-25	1
44	7	19	-7	1
45	7	19	-17	1
46	7	19	-16	1
47	7	19	21	1
48	7	19	2400	1
49	7	19	23	1
50	7	19	0	1
51	7	19	0	1
52	7	19	0	1
53	7	19	0	1
54	7	19	0	1
55	7	19	0	1
56	7	19	0	1
57	7	19	0	1
58	7	19	0	1
59	7	19	0	1
60	7	19	0	1
61	7	19	0	1
62	7	19	0	1
63	7	19	0	1
64	7	19	0	1
65	7	19	0	1
66	7	19	0	1
67	7	19	0	1
68	7	19	0	1
69	7	19	0	1
70	7	19	0	1
71	7	19	0	1
72	7	19	0	1
73	7	19	0	1
74	7	19	0	1
75	7	19	0	1
76	7	19	0	1
77	7	19	0	1
78	7	19	0	1
79	7	19	0	1
80	7	19	0	1
81	7	19	0	1
82	7	19	0	1
83	7	19	0	1
84	7	19	0	1
85	7	19	0	1
86	7	19	0	1
87	7	19	0	1
88	7	19	0	1
89	7	19	0	1
90	7	19	0	1
91	7	19	0	1
92	7	19	0	1
93	7	19	0	1
94	7	19	0	1
95	7	19	0	1
96	7	19	0	1
97	7	19	0	1
98	7	19	0	1
99	7	19	0	1
100	7	19	0	1
1	7	20	14	1
2	7	20	9	1
3	7	20	13	1
4	7	20	800	1
5	7	20	12	1
6	7	20	-13	1
7	7	20	-14	1
8	7	20	15	1
9	7	20	-9	1
10	7	20	8	1
11	7	20	16	1
12	7	20	6	1
13	7	20	1	1
14	7	20	2	1
15	7	20	3	1
16	7	20	-2	1
17	7	20	-1	1
18	7	20	-3	1
19	7	20	4	1
20	7	20	2400	1
21	7	20	2300	1
22	7	20	18	1
23	7	20	17	1
24	7	20	-16	1
25	7	20	21	1
26	7	20	19	1
27	7	20	-15	1
28	7	20	1000	1
29	7	20	7	1
30	7	20	-21	1
31	7	20	2200	1
32	7	20	23	1
33	7	20	2200	1
34	7	20	-15	1
35	7	20	1000	1
36	7	20	0	1
37	7	20	0	1
38	7	20	0	1
39	7	20	0	1
40	7	20	0	1
41	7	20	0	1
42	7	20	0	1
43	7	20	0	1
44	7	20	0	1
45	7	20	0	1
46	7	20	0	1
47	7	20	0	1
48	7	20	0	1
49	7	20	0	1
50	7	20	0	1
51	7	20	0	1
52	7	20	0	1
53	7	20	0	1
54	7	20	0	1
55	7	20	0	1
56	7	20	0	1
57	7	20	0	1
58	7	20	0	1
59	7	20	0	1
60	7	20	0	1
61	7	20	0	1
62	7	20	0	1
63	7	20	0	1
64	7	20	0	1
65	7	20	0	1
66	7	20	0	1
67	7	20	0	1
68	7	20	0	1
69	7	20	0	1
70	7	20	0	1
71	7	20	0	1
72	7	20	0	1
73	7	20	0	1
74	7	20	0	1
75	7	20	0	1
76	7	20	0	1
77	7	20	0	1
78	7	20	0	1
79	7	20	0	1
80	7	20	0	1
81	7	20	0	1
82	7	20	0	1
83	7	20	0	1
84	7	20	0	1
85	7	20	0	1
86	7	20	0	1
87	7	20	0	1
88	7	20	0	1
89	7	20	0	1
90	7	20	0	1
91	7	20	0	1
92	7	20	0	1
93	7	20	0	1
94	7	20	0	1
95	7	20	0	1
96	7	20	0	1
97	7	20	0	1
98	7	20	0	1
99	7	20	0	1
100	7	20	0	1
1	7	21	13	1
2	7	21	12	1
3	7	21	10	1
4	7	21	8	1
5	7	21	400	1
6	7	21	9	1
7	7	21	-12	1
8	7	21	-13	1
9	7	21	-8	1
10	7	21	700	1
11	7	21	11	1
12	7	21	2	1
13	7	21	6	1
14	7	21	1	1
15	7	21	16	1
16	7	21	2300	1
17	7	21	18	1
18	7	21	17	1
19	7	21	-11	1
20	7	21	-13	1
21	7	21	14	1
22	7	21	20	1
23	7	21	-15	1
24	7	21	-10	1
25	7	21	-9	1
26	7	21	-8	1
27	7	21	400	1
28	7	21	3	1
29	7	21	2300	1
30	7	21	-17	1
31	7	21	-18	1
32	7	21	0	1
33	7	21	0	1
34	7	21	0	1
35	7	21	0	1
36	7	21	0	1
37	7	21	0	1
38	7	21	0	1
39	7	21	0	1
40	7	21	0	1
41	7	21	0	1
42	7	21	0	1
43	7	21	0	1
44	7	21	0	1
45	7	21	0	1
46	7	21	0	1
47	7	21	0	1
48	7	21	0	1
49	7	21	0	1
50	7	21	0	1
51	7	21	0	1
52	7	21	0	1
53	7	21	0	1
54	7	21	0	1
55	7	21	0	1
56	7	21	0	1
57	7	21	0	1
58	7	21	0	1
59	7	21	0	1
60	7	21	0	1
61	7	21	0	1
62	7	21	0	1
63	7	21	0	1
64	7	21	0	1
65	7	21	0	1
66	7	21	0	1
67	7	21	0	1
68	7	21	0	1
69	7	21	0	1
70	7	21	0	1
71	7	21	0	1
72	7	21	0	1
73	7	21	0	1
74	7	21	0	1
75	7	21	0	1
76	7	21	0	1
77	7	21	0	1
78	7	21	0	1
79	7	21	0	1
80	7	21	0	1
81	7	21	0	1
82	7	21	0	1
83	7	21	0	1
84	7	21	0	1
85	7	21	0	1
86	7	21	0	1
87	7	21	0	1
88	7	21	0	1
89	7	21	0	1
90	7	21	0	1
91	7	21	0	1
92	7	21	0	1
93	7	21	0	1
94	7	21	0	1
95	7	21	0	1
96	7	21	0	1
97	7	21	0	1
98	7	21	0	1
99	7	21	0	1
100	7	21	0	1
1	7	22	19	1
2	7	22	14	1
3	7	22	8	1
4	7	22	7	1
5	7	22	200	1
6	7	22	6	1
7	7	22	22	1
8	7	22	-19	1
9	7	22	18	1
10	7	22	-7	1
11	7	22	2	1
12	7	22	13	1
13	7	22	10	1
14	7	22	21	1
15	7	22	-21	1
16	7	22	16	1
17	7	22	-16	1
18	7	22	1100	1
19	7	22	-16	1
20	7	22	-21	1
21	7	22	17	1
22	7	22	-8	1
23	7	22	-7	1
24	7	22	-6	1
25	7	22	11	1
26	7	22	23	1
27	7	22	-14	1
28	7	22	-19	1
29	7	22	-18	1
30	7	22	-17	1
31	7	22	12	1
32	7	22	5	1
33	7	22	4	1
34	7	22	-2	1
35	7	22	3	1
36	7	22	-5	1
37	7	22	9	1
38	7	22	-1	1
39	7	22	0	1
40	7	22	0	1
41	7	22	0	1
42	7	22	0	1
43	7	22	0	1
44	7	22	0	1
45	7	22	0	1
46	7	22	0	1
47	7	22	0	1
48	7	22	0	1
49	7	22	0	1
50	7	22	0	1
51	7	22	0	1
52	7	22	0	1
53	7	22	0	1
54	7	22	0	1
55	7	22	0	1
56	7	22	0	1
57	7	22	0	1
58	7	22	0	1
59	7	22	0	1
60	7	22	0	1
61	7	22	0	1
62	7	22	0	1
63	7	22	0	1
64	7	22	0	1
65	7	22	0	1
66	7	22	0	1
67	7	22	0	1
68	7	22	0	1
69	7	22	0	1
70	7	22	0	1
71	7	22	0	1
72	7	22	0	1
73	7	22	0	1
74	7	22	0	1
75	7	22	0	1
76	7	22	0	1
77	7	22	0	1
78	7	22	0	1
79	7	22	0	1
80	7	22	0	1
81	7	22	0	1
82	7	22	0	1
83	7	22	0	1
84	7	22	0	1
85	7	22	0	1
86	7	22	0	1
87	7	22	0	1
88	7	22	0	1
89	7	22	0	1
90	7	22	0	1
91	7	22	0	1
92	7	22	0	1
93	7	22	0	1
94	7	22	0	1
95	7	22	0	1
96	7	22	0	1
97	7	22	0	1
98	7	22	0	1
99	7	22	0	1
100	7	22	0	1
1	7	23	19	1
2	7	23	1300	1
3	7	23	14	1
4	7	23	13	1
5	7	23	9	1
6	7	23	8	1
7	7	23	12	1
8	7	23	3	1
9	7	23	-3	1
10	7	23	2	1
11	7	23	-2	1
12	7	23	6	1
13	7	23	18	1
14	7	23	15	1
15	7	23	-14	1
16	7	23	-19	1
17	7	23	-13	1
18	7	23	2100	1
19	7	23	22	1
20	7	23	-3	1
21	7	23	-2	1
22	7	23	16	1
23	7	23	21	1
24	7	23	23	1
25	7	23	20	1
26	7	23	-15	1
27	7	23	10	1
28	7	23	-10	1
